N,k,function_name,function_ref,greatest_product_palindrome,runtime_time,timeit_object
10000000,115,largest_product_palindrome_N_B2,B2,12321,4.3140040000435e-05,"43.1 µs ± 209 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,115,largest_product_palindrome_N_B2,B2,12321,4.33171299999231e-05,"43.1 µs ± 209 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A1,A1,1221,0.000621753600004,"622 µs ± 1.02 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A1,A1,1221,0.000622908799996,"622 µs ± 1.02 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A1,A1,1221,0.000620414599995,"622 µs ± 1.02 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A2,A2,1221,0.000340955199994,"329 µs ± 8.72 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A2,A2,1221,0.000320049499991,"329 µs ± 8.72 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A2,A2,1221,0.000326731599998,"329 µs ± 8.72 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A3,A3,1221,0.000321469900009,"324 µs ± 9.26 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A3,A3,1221,0.0003149595,"324 µs ± 9.26 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A3,A3,1221,0.000337032100011,"324 µs ± 9.26 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A4,A4,1221,0.000151836430001,"166 µs ± 20.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A4,A4,1221,0.000151797060001,"166 µs ± 20.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A4,A4,1221,0.00019552959,"166 µs ± 20.6 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A5,A5,1221,0.000149547699999,"151 µs ± 7.71 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A5,A5,1221,0.00016041099999,"151 µs ± 7.71 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A5,A5,1221,0.0001416054,"151 µs ± 7.71 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_A5b,A5b,1221,8.01000099992961e-05,"64.7 µs ± 10.9 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A5b,A5b,1221,5.7493320001231e-05,"64.7 µs ± 10.9 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_A5b,A5b,1221,5.63637200000812e-05,"64.7 µs ± 10.9 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_B1,B1,1221,0.000746806900002,"693 µs ± 87.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_B1,B1,1221,0.000763170100006,"693 µs ± 87.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_B1,B1,1221,0.000570047200003,"693 µs ± 87.4 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,41,largest_product_palindrome_N_B2,B2,1221,2.48986699996749e-05,"25.9 µs ± 774 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_B2,B2,1221,2.67772900013369e-05,"25.9 µs ± 774 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,41,largest_product_palindrome_N_B2,B2,1221,2.60593099999824e-05,"25.9 µs ± 774 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,380,largest_product_palindrome_N_A1,A1,9999,0.063248519999615,"63.3 ms ± 879 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,380,largest_product_palindrome_N_A1,A1,9999,0.062273449999339,"63.3 ms ± 879 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,380,largest_product_palindrome_N_A1,A1,9999,0.064424330000475,"63.3 ms ± 879 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,380,largest_product_palindrome_N_A2,A2,9999,0.014608674000047,"15.1 ms ± 398 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A2,A2,9999,0.015257073999965,"15.1 ms ± 398 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A2,A2,9999,0.01556434699989,"15.1 ms ± 398 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A3,A3,9999,0.008356179999973,"8.19 ms ± 194 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A3,A3,9999,0.00791524500004,"8.19 ms ± 194 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A3,A3,9999,0.008287096999993,"8.19 ms ± 194 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A4,A4,9999,0.003260452999966,"3.23 ms ± 39 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A4,A4,9999,0.003251581000077,"3.23 ms ± 39 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A4,A4,9999,0.003173708000104,"3.23 ms ± 39 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,380,largest_product_palindrome_N_A5,A5,9999,0.000721238300001,"804 µs ± 60.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,380,largest_product_palindrome_N_A5,A5,9999,0.000827665999997,"804 µs ± 60.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,380,largest_product_palindrome_N_A5,A5,9999,0.000864476399991,"804 µs ± 60.7 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,380,largest_product_palindrome_N_A5b,A5b,9999,7.20377300007385e-05,"72.6 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,380,largest_product_palindrome_N_A5b,A5b,9999,7.24971399991773e-05,"72.6 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,380,largest_product_palindrome_N_A5b,A5b,9999,7.32851599997957e-05,"72.6 µs ± 515 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,380,largest_product_palindrome_N_B1,B1,9999,9.88051899999846e-06,"8.65 µs ± 1.24 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,380,largest_product_palindrome_N_B1,B1,9999,9.11167400001432e-06,"8.65 µs ± 1.24 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,380,largest_product_palindrome_N_B1,B1,9999,6.94322199997259e-06,"8.65 µs ± 1.24 µs per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,380,largest_product_palindrome_N_B2,B2,9999,7.14420700009214e-06,"6.94 µs ± 414 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,380,largest_product_palindrome_N_B2,B2,9999,6.3646379999409e-06,"6.94 µs ± 414 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,380,largest_product_palindrome_N_B2,B2,9999,7.31632700000773e-06,"6.94 µs ± 414 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,736,largest_product_palindrome_N_A1,A1,525525,0.249574900008156,"257 ms ± 7.69 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_A1,A1,525525,0.267387100000633,"257 ms ± 7.69 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_A1,A1,525525,0.253182699991157,"257 ms ± 7.69 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_A2,A2,525525,0.133789700000489,"127 ms ± 4.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A2,A2,525525,0.123709860000236,"127 ms ± 4.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A2,A2,525525,0.12282208000106,"127 ms ± 4.97 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A3,A3,525525,0.135601550000138,"127 ms ± 6.27 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A3,A3,525525,0.123008060001303,"127 ms ± 6.27 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A3,A3,525525,0.12168881999969,"127 ms ± 6.27 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A4,A4,525525,0.072363919999043,"73.3 ms ± 735 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A4,A4,525525,0.074153470000601,"73.3 ms ± 735 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A4,A4,525525,0.073438619999797,"73.3 ms ± 735 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,736,largest_product_palindrome_N_A5,A5,525525,0.017034206999961,"18.8 ms ± 1.37 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,736,largest_product_palindrome_N_A5,A5,525525,0.020362477000017,"18.8 ms ± 1.37 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,736,largest_product_palindrome_N_A5,A5,525525,0.019116292000108,"18.8 ms ± 1.37 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000000,736,largest_product_palindrome_N_A5b,A5b,525525,0.000628799299986,"638 µs ± 13 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,736,largest_product_palindrome_N_A5b,A5b,525525,0.000656017100002,"638 µs ± 13 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,736,largest_product_palindrome_N_A5b,A5b,525525,0.000627934699995,"638 µs ± 13 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000000,736,largest_product_palindrome_N_B1,B1,525525,0.447664299994358,"456 ms ± 20.2 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_B1,B1,525525,0.436005399998976,"456 ms ± 20.2 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_B1,B1,525525,0.483553300000494,"456 ms ± 20.2 ms per loop (mean ± std. dev. of 3 runs, 1 loop each)"
10000000,736,largest_product_palindrome_N_B2,B2,525525,0.00011138121,"111 µs ± 1.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,736,largest_product_palindrome_N_B2,B2,525525,0.000108896139999,"111 µs ± 1.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000000,736,largest_product_palindrome_N_B2,B2,525525,0.0001132404,"111 µs ± 1.78 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A1,A1,99,0.000101879669999,"99.9 µs ± 2.95 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A1,A1,99,9.57418699996197e-05,"99.9 µs ± 2.95 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A1,A1,99,0.00010209824,"99.9 µs ± 2.95 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A2,A2,99,4.81581900006859e-05,"48.7 µs ± 474 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A2,A2,99,4.93175599985989e-05,"48.7 µs ± 474 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A2,A2,99,4.86766599991825e-05,"48.7 µs ± 474 ns per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A3,A3,99,4.92339899996296e-05,"45.6 µs ± 2.57 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A3,A3,99,4.34548700010055e-05,"45.6 µs ± 2.57 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A3,A3,99,4.41801500011934e-05,"45.6 µs ± 2.57 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A4,A4,99,2.19453459999931e-05,"21.9 µs ± 35 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_A4,A4,99,2.18607680000423e-05,"21.9 µs ± 35 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_A4,A4,99,2.19152579999354e-05,"21.9 µs ± 35 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_A5,A5,99,2.71154800007935e-05,"28.4 µs ± 3.63 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A5,A5,99,2.47617199987872e-05,"28.4 µs ± 3.63 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A5,A5,99,3.33644099999219e-05,"28.4 µs ± 3.63 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
100,14,largest_product_palindrome_N_A5b,A5b,99,8.16069500011508e-06,"8.2 µs ± 249 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_A5b,A5b,99,7.91022699995665e-06,"8.2 µs ± 249 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_A5b,A5b,99,8.51638799998909e-06,"8.2 µs ± 249 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B1,B1,99,4.7882099999697e-06,"4.26 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B1,B1,99,3.84596499992767e-06,"4.26 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B1,B1,99,4.15626899994095e-06,"4.26 µs ± 392 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B2,B2,99,4.58396799993352e-06,"4.42 µs ± 136 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B2,B2,99,4.25054999999702e-06,"4.42 µs ± 136 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
100,14,largest_product_palindrome_N_B2,B2,99,4.43540899999789e-06,"4.42 µs ± 136 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_A1,A1,9999,0.032076020000386,"35.4 ms ± 4.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,267,largest_product_palindrome_N_A1,A1,9999,0.042176820000168,"35.4 ms ± 4.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,267,largest_product_palindrome_N_A1,A1,9999,0.031829409999773,"35.4 ms ± 4.82 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000,267,largest_product_palindrome_N_A2,A2,9999,0.010108960000071,"11.1 ms ± 1.11 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A2,A2,9999,0.010490186000097,"11.1 ms ± 1.11 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A2,A2,9999,0.012621645000036,"11.1 ms ± 1.11 ms per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A3,A3,9999,0.006590698000073,"6.5 ms ± 95.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A3,A3,9999,0.006546706999943,"6.5 ms ± 95.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A3,A3,9999,0.006368895000051,"6.5 ms ± 95.9 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A4,A4,9999,0.002955590999918,"2.76 ms ± 178 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A4,A4,9999,0.002526637999981,"2.76 ms ± 178 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A4,A4,9999,0.002802698000014,"2.76 ms ± 178 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
10000,267,largest_product_palindrome_N_A5,A5,9999,0.000903864299995,"898 µs ± 30.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,267,largest_product_palindrome_N_A5,A5,9999,0.000858049799994,"898 µs ± 30.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,267,largest_product_palindrome_N_A5,A5,9999,0.000931156899998,"898 µs ± 30.2 µs per loop (mean ± std. dev. of 3 runs, 1,000 loops each)"
10000,267,largest_product_palindrome_N_A5b,A5b,9999,6.83281199992052e-05,"66.6 µs ± 1.33 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,267,largest_product_palindrome_N_A5b,A5b,9999,6.64107100004912e-05,"66.6 µs ± 1.33 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,267,largest_product_palindrome_N_A5b,A5b,9999,6.50945800007321e-05,"66.6 µs ± 1.33 µs per loop (mean ± std. dev. of 3 runs, 10,000 loops each)"
10000,267,largest_product_palindrome_N_B1,B1,9999,9.12690800003475e-06,"9.37 µs ± 221 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_B1,B1,9999,9.6587030000228e-06,"9.37 µs ± 221 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_B1,B1,9999,9.3106760000228e-06,"9.37 µs ± 221 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_B2,B2,9999,8.6867589999747e-06,"8.44 µs ± 253 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_B2,B2,9999,8.09195499998168e-06,"8.44 µs ± 253 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000,267,largest_product_palindrome_N_B2,B2,9999,8.53730000002543e-06,"8.44 µs ± 253 ns per loop (mean ± std. dev. of 3 runs, 100,000 loops each)"
10000000,296,largest_product_palindrome_N_A1,A1,82928,0.039255889999913,"40.3 ms ± 763 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A1,A1,82928,0.04048283000011,"40.3 ms ± 763 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A1,A1,82928,0.041089379999903,"40.3 ms ± 763 µs per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A2,A2,82928,0.022601820000273,"20.8 ms ± 1.48 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A2,A2,82928,0.020939399999043,"20.8 ms ± 1.48 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A2,A2,82928,0.018984829999681,"20.8 ms ± 1.48 ms per loop (mean ± std. dev. of 3 runs, 10 loops each)"
10000000,296,largest_product_palindrome_N_A3,A3,82928,0.020128280000063,"20 ms ± 372 µs per loop (mean ± std. dev. of 3 runs, 100 loops each)"
